run_id,metric,scope,condition_or_contrast,n,value,ci_low,ci_high,p_value,effect_size
pilot-002,coverage,contrast,T21_vs_A,2,0.125,0.0,0.25,1.0,0.7071067811865475
pilot-002,coverage,contrast,T21_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,T21_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,T22_vs_A,2,-0.07500000000000001,-0.4,0.25,1.0,-0.16317848796612636
pilot-002,coverage,contrast,T22_vs_B,2,-0.2,-0.4,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T22_vs_D,2,-0.2,-0.4,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T23_vs_A,2,0.025000000000000022,-0.19999999999999996,0.25,1.0,0.07856742013183869
pilot-002,coverage,contrast,T23_vs_B,2,-0.09999999999999998,-0.19999999999999996,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T23_vs_D,2,-0.09999999999999998,-0.19999999999999996,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T24_vs_A,2,-0.07500000000000001,-0.4,0.25,1.0,-0.16317848796612636
pilot-002,coverage,contrast,T24_vs_B,2,-0.2,-0.4,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T24_vs_D,2,-0.2,-0.4,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T25_vs_A,2,-0.3,-0.6,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T25_vs_B,2,-0.425,-0.6,-0.25,0.5,-1.7172593257387583
pilot-002,coverage,contrast,T25_vs_D,2,-0.425,-0.6,-0.25,0.5,-1.7172593257387583
pilot-002,coverage,contrast,T26_vs_A,2,0.025000000000000022,-0.19999999999999996,0.25,1.0,0.07856742013183869
pilot-002,coverage,contrast,T26_vs_B,2,-0.09999999999999998,-0.19999999999999996,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,T26_vs_D,2,-0.09999999999999998,-0.19999999999999996,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,B_vs_A,2,0.125,0.0,0.25,1.0,0.7071067811865475
pilot-002,coverage,contrast,D_vs_A,2,0.125,0.0,0.25,1.0,0.7071067811865475
pilot-002,coverage,contrast,E01_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,E01_vs_T01,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,E01_vs_A,2,0.125,0.0,0.25,1.0,0.7071067811865475
pilot-002,coverage,contrast,E02_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,E02_vs_T07,2,0.09999999999999998,0.0,0.19999999999999996,1.0,0.7071067811865475
pilot-002,coverage,contrast,E02_vs_A,2,0.125,0.0,0.25,1.0,0.7071067811865475
pilot-002,coverage,contrast,E03_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,E03_vs_T10,2,0.2,0.0,0.4,1.0,0.7071067811865475
pilot-002,coverage,contrast,E03_vs_A,2,0.125,0.0,0.25,1.0,0.7071067811865475
pilot-002,coverage,contrast,E04_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,E04_vs_T13,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,E04_vs_A,2,0.125,0.0,0.25,1.0,0.7071067811865475
pilot-002,coverage,contrast,E05_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,E05_vs_T16,2,0.09999999999999998,0.0,0.19999999999999996,1.0,0.7071067811865475
pilot-002,coverage,contrast,E05_vs_A,2,0.125,0.0,0.25,1.0,0.7071067811865475
pilot-002,coverage,contrast,E06_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,E06_vs_T19,2,0.0,0.0,0.0,1.0,
pilot-002,coverage,contrast,E06_vs_A,2,0.125,0.0,0.25,1.0,0.7071067811865475
pilot-002,coverage,contrast,E07_vs_D,2,-0.09999999999999998,-0.19999999999999996,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,E07_vs_T22,2,0.10000000000000003,0.0,0.20000000000000007,1.0,0.7071067811865475
pilot-002,coverage,contrast,E07_vs_A,2,0.025000000000000022,-0.19999999999999996,0.25,1.0,0.07856742013183869
pilot-002,coverage,contrast,E08_vs_D,2,-0.09999999999999998,-0.19999999999999996,0.0,1.0,-0.7071067811865475
pilot-002,coverage,contrast,E08_vs_T25,2,0.325,0.25,0.4,0.5,3.0641293851417055
pilot-002,coverage,contrast,E08_vs_A,2,0.025000000000000022,-0.19999999999999996,0.25,1.0,0.07856742013183869
pilot-002,verification_markers,condition_mean,A,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,B,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,D,2,0.5,0.0,1.0,,
pilot-002,verification_markers,condition_mean,T01,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,T02,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,T03,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,T04,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,T05,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,T06,2,0.5,0.0,1.0,,
pilot-002,verification_markers,condition_mean,T07,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,T08,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,T09,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,T10,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,T11,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,T12,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,T13,2,0.5,0.0,1.0,,
pilot-002,verification_markers,condition_mean,T14,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,T15,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,T16,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,T17,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,T18,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,T19,2,0.5,0.0,1.0,,
pilot-002,verification_markers,condition_mean,T20,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,T21,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,T22,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,T23,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,T24,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,T25,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,T26,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,E01,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,E02,2,0.5,0.0,1.0,,
pilot-002,verification_markers,condition_mean,E03,2,0.5,0.0,1.0,,
pilot-002,verification_markers,condition_mean,E04,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,E05,2,0.5,0.0,1.0,,
pilot-002,verification_markers,condition_mean,E06,2,0.5,0.0,1.0,,
pilot-002,verification_markers,condition_mean,E07,2,0.0,0.0,0.0,,
pilot-002,verification_markers,condition_mean,E08,2,1.0,1.0,1.0,,
pilot-002,verification_markers,contrast,T01_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T01_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T01_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,T02_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T02_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T02_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,T03_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T03_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T03_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,T04_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T04_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T04_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,T05_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T05_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T05_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,T06_vs_A,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,verification_markers,contrast,T06_vs_B,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,verification_markers,contrast,T06_vs_D,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,verification_markers,contrast,T07_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T07_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T07_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,T08_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T08_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T08_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,T09_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T09_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T09_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,T10_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T10_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T10_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,T11_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T11_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T11_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,T12_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T12_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T12_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,T13_vs_A,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,verification_markers,contrast,T13_vs_B,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,verification_markers,contrast,T13_vs_D,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,verification_markers,contrast,T14_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T14_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T14_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,T15_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T15_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T15_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,T16_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T16_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T16_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,T17_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T17_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T17_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,T18_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T18_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T18_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,T19_vs_A,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,verification_markers,contrast,T19_vs_B,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,verification_markers,contrast,T19_vs_D,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,verification_markers,contrast,T20_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T20_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T20_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,T21_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T21_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T21_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,T22_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T22_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T22_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,T23_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T23_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T23_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,T24_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T24_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T24_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,T25_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T25_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T25_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,T26_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T26_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,T26_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,B_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,D_vs_A,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,verification_markers,contrast,E01_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,E01_vs_T01,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,E01_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,E02_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,E02_vs_T07,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,verification_markers,contrast,E02_vs_A,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,verification_markers,contrast,E03_vs_D,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,verification_markers,contrast,E03_vs_T10,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,verification_markers,contrast,E03_vs_A,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,verification_markers,contrast,E04_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,E04_vs_T13,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,E04_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,E05_vs_D,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,verification_markers,contrast,E05_vs_T16,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,verification_markers,contrast,E05_vs_A,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,verification_markers,contrast,E06_vs_D,2,0.0,-1.0,1.0,1.0,0.0
pilot-002,verification_markers,contrast,E06_vs_T19,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,E06_vs_A,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,verification_markers,contrast,E07_vs_D,2,-0.5,-1.0,0.0,1.0,-0.7071067811865475
pilot-002,verification_markers,contrast,E07_vs_T22,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,E07_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,verification_markers,contrast,E08_vs_D,2,0.5,0.0,1.0,1.0,0.7071067811865475
pilot-002,verification_markers,contrast,E08_vs_T25,2,1.0,1.0,1.0,0.5,
pilot-002,verification_markers,contrast,E08_vs_A,2,1.0,1.0,1.0,0.5,
pilot-002,alternatives_markers,condition_mean,A,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,B,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,D,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T01,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T02,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T03,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T04,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T05,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T06,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T07,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T08,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T09,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T10,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T11,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T12,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T13,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T14,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T15,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T16,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T17,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T18,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T19,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T20,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T21,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T22,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T23,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T24,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T25,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,T26,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,E01,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,E02,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,E03,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,E04,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,E05,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,E06,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,E07,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,condition_mean,E08,2,0.0,0.0,0.0,,
pilot-002,alternatives_markers,contrast,T01_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T01_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T01_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T02_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T02_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T02_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T03_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T03_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T03_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T04_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T04_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T04_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T05_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T05_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T05_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T06_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T06_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T06_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T07_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T07_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T07_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T08_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T08_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T08_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T09_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T09_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T09_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T10_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T10_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T10_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T11_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T11_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T11_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T12_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T12_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T12_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T13_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T13_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T13_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T14_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T14_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T14_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T15_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T15_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T15_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T16_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T16_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T16_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T17_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T17_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T17_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T18_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T18_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T18_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T19_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T19_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T19_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T20_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T20_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T20_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T21_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T21_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T21_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T22_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T22_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T22_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T23_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T23_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T23_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T24_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T24_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T24_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T25_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T25_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T25_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T26_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T26_vs_B,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,T26_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,B_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,D_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,E01_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,E01_vs_T01,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,E01_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,E02_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,E02_vs_T07,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,E02_vs_A,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,E03_vs_D,2,0.0,0.0,0.0,1.0,
pilot-002,alternatives_markers,contrast,E03_vs_T10,2,0.0,0.0,0.0,1.0,
